Tanggal,prices,day_count,month,season,weekday,is_holiday,rolling_mean_7,rolling_mean_30,lag_1,lag_7,lag_30,daily_delta,cpi,Inflasi_total,usd_idr,Temperature,Curah Hujan,Kelembapan,day_in_month,nilai_diff,percentage
2023-02-04,32600.0,1130,2,Wet,5,False,32764.285714285714,34848.333333333336,32600.0,33750.0,38300.0,0.0,126.7304,0.157906467,14881.0,25.68,14.93,86.38,4,Rp0,0.0
2023-02-05,32600.0,1131,2,Wet,6,False,32600.0,34658.333333333336,32600.0,33750.0,38300.0,0.0,126.7304,0.157906467,14881.0,25.71,5.73,83.4,5,Rp0,0.0
2023-02-06,32100.0,1132,2,Wet,0,False,32528.571428571428,34451.666666666664,32600.0,32600.0,38300.0,-500.0,126.7304,0.157906467,15078.7998,26.09,3.22,83.91,6,-Rp500,-1.53
2023-02-07,31600.0,1133,2,Wet,1,False,32385.714285714286,34228.333333333336,32100.0,32600.0,38300.0,-500.0,126.7304,0.157906467,15200.0,25.7,23.43,86.27,7,-Rp500,-1.56
2023-02-08,31600.0,1134,2,Wet,2,False,32242.85714285714,34030.0,31600.0,32600.0,37550.0,0.0,126.7304,0.157906467,15147.0,25.06,22.32,87.21,8,Rp0,0.0
2023-02-09,31600.0,1135,2,Wet,3,False,32100.0,33831.666666666664,31600.0,32600.0,37550.0,0.0,126.7304,0.157906467,15117.0,25.87,0.92,83.92,9,Rp0,0.0
2023-02-10,31350.0,1136,2,Wet,4,False,31921.428571428572,33655.0,31600.0,32600.0,36650.0,-250.0,126.7304,0.157906467,15140.0,26.28,2.66,85.27,10,-Rp250,-0.79
2023-02-11,31350.0,1137,2,Wet,5,False,31742.85714285714,33478.333333333336,31350.0,32600.0,36650.0,0.0,126.7304,0.157906467,15140.0,26.19,4.74,85.88,11,-Rp250,-0.79
2023-02-12,31350.0,1138,2,Wet,6,False,31564.285714285714,33301.666666666664,31350.0,32600.0,36650.0,0.0,126.7304,0.157906467,15140.0,26.38,3.56,86.02,12,-Rp250,-0.79
2023-02-13,31550.0,1139,2,Wet,0,False,31485.714285714286,33131.666666666664,31350.0,32100.0,36650.0,200.0,126.7304,0.157906467,15182.2002,26.65,3.33,85.97,13,Rp200,0.64
2023-02-14,31600.0,1140,2,Wet,1,False,31485.714285714286,32963.333333333336,31550.0,31600.0,36650.0,50.0,126.7304,0.157906467,15211.0,26.08,9.5,84.77,14,Rp50,0.16
2023-02-15,31600.0,1141,2,Wet,2,False,31485.714285714286,32851.666666666664,31600.0,31600.0,34950.0,0.0,126.7304,0.157906467,15179.0,26.22,5.57,84.31,15,Rp0,0.0
2023-02-16,31600.0,1142,2,Wet,3,False,31485.714285714286,32740.0,31600.0,31600.0,34950.0,0.0,126.7304,0.157906467,15210.0,26.35,3.1,84.09,16,Rp0,0.0
2023-02-17,31600.0,1143,2,Wet,4,False,31521.428571428572,32645.0,31600.0,31350.0,34450.0,0.0,126.7304,0.157906467,15142.0,26.65,2.33,83.72,17,Rp0,0.0
2023-02-20,29400.0,1146,2,Wet,0,False,,,,31550.0,33950.0,,126.7304,0.157906467,15159.0,26.27,6.11,84.97,20,-Rp2200,-6.96
2023-02-21,29400.0,1147,2,Wet,1,False,,,29400.0,31600.0,33950.0,0.0,126.7304,0.157906467,15162.5,26.21,5.56,85.51,21,Rp0,0.0
2023-02-22,29400.0,1148,2,Wet,2,False,,,29400.0,31600.0,33950.0,0.0,126.7304,0.157906467,15233.0,26.23,5.3,86.62,22,Rp0,0.0
2023-02-23,29400.0,1149,2,Wet,3,False,,,29400.0,31600.0,33750.0,0.0,126.7304,0.157906467,15192.0,26.56,3.0,85.47,23,Rp0,0.0
2023-02-24,29400.0,1150,2,Wet,4,False,,,29400.0,31600.0,33750.0,0.0,126.7304,0.157906467,15210.0,26.82,2.7,84.42,24,Rp0,0.0
2023-02-27,29400.0,1153,2,Wet,0,False,,,,29400.0,33750.0,,126.7304,0.157906467,15257.7002,26.35,8.92,85.53,27,Rp0,0.0
2023-02-28,29900.0,1154,2,Wet,1,False,,,29400.0,29400.0,33750.0,500.0,126.7304,0.157906467,15209.0,26.98,3.96,80.83,28,Rp500,1.7
2023-03-01,30150.0,1155,3,Wet,2,False,,,29900.0,29400.0,32600.0,250.0,126.9525,0.175253925,15240.0,26.84,0.56,78.42,1,Rp250,0.84
2023-03-02,30150.0,1156,3,Wet,3,False,,,30150.0,29400.0,32600.0,0.0,126.9525,0.175253925,15243.0,26.24,6.29,85.61,2,Rp0,0.0
2023-03-03,30150.0,1157,3,Wet,4,False,,,30150.0,29400.0,32600.0,0.0,126.9525,0.175253925,15322.0,26.3,19.19,85.58,3,Rp0,0.0
2023-03-04,30150.0,1158,3,Wet,5,False,,,30150.0,,32600.0,0.0,126.9525,0.175253925,15322.0,25.74,23.46,88.1,4,Rp0,0.0
2023-03-05,30150.0,1159,3,Wet,6,False,30007.14285714286,,30150.0,,32600.0,0.0,126.9525,0.175253925,15322.0,25.97,14.4,87.06,5,Rp0,0.0
2023-03-06,31400.0,1160,3,Wet,0,False,30292.85714285714,,30150.0,29400.0,32600.0,1250.0,126.9525,0.175253925,15255.09961,26.35,2.43,85.06,6,Rp1250,4.15
2023-03-07,31400.0,1161,3,Wet,1,False,30507.14285714286,,31400.0,29900.0,32600.0,0.0,126.9525,0.175253925,15352.0,26.55,2.33,86.89,7,Rp0,0.0
2023-03-08,31450.0,1162,3,Wet,2,False,30692.85714285714,,31400.0,30150.0,32100.0,50.0,126.9525,0.175253925,15437.0,26.38,1.86,87.45,8,Rp50,0.16
2023-03-09,31600.0,1163,3,Wet,3,False,30900.0,,31450.0,30150.0,31600.0,150.0,126.9525,0.175253925,15450.0,26.6,0.76,84.38,9,Rp150,0.48
2023-03-10,31600.0,1164,3,Wet,4,False,31107.14285714286,,31600.0,30150.0,31600.0,0.0,126.9525,0.175253925,15489.0,26.84,0.31,81.46,10,Rp0,0.0
2023-03-11,31600.0,1165,3,Wet,5,False,31314.285714285714,,31600.0,30150.0,31600.0,0.0,126.9525,0.175253925,15489.0,27.29,0.14,78.86,11,Rp0,0.0
2023-03-12,31600.0,1166,3,Wet,6,False,31521.428571428572,,31600.0,30150.0,31350.0,0.0,126.9525,0.175253925,15489.0,26.97,1.04,82.64,12,Rp0,0.0
2023-03-13,32100.0,1167,3,Wet,0,False,31621.428571428572,,31600.0,31400.0,31350.0,500.0,126.9525,0.175253925,15472.59961,27.07,1.73,81.98,13,Rp500,1.58
2023-03-14,32100.0,1168,3,Wet,1,False,31721.428571428572,,32100.0,31400.0,31350.0,0.0,126.9525,0.175253925,15409.0,26.56,14.03,85.03,14,Rp0,0.0
2023-03-15,32100.0,1169,3,Wet,2,False,31814.285714285714,,32100.0,31450.0,31550.0,0.0,126.9525,0.175253925,15372.0,26.19,6.51,86.54,15,Rp0,0.0
2023-03-16,32100.0,1170,3,Wet,3,False,31885.714285714286,,32100.0,31600.0,31600.0,0.0,126.9525,0.175253925,15479.0,26.99,3.41,78.71,16,Rp0,0.0
2023-03-17,32100.0,1171,3,Wet,4,False,31957.14285714286,,32100.0,31600.0,31600.0,0.0,126.9525,0.175253925,15422.0,26.87,1.76,81.03,17,Rp0,0.0
2023-03-18,32100.0,1172,3,Wet,5,False,32028.571428571428,,32100.0,31600.0,31600.0,0.0,126.9525,0.175253925,15422.0,27.17,2.38,80.05,18,Rp0,0.0
2023-03-20,31500.0,1174,3,Wet,0,False,,,,32100.0,,,126.9525,0.175253925,15368.5,27.0,2.76,86.29,20,-Rp600,-1.87
2023-03-21,31950.0,1175,3,Wet,1,False,,,31500.0,32100.0,,450.0,126.9525,0.175253925,15340.0,27.03,10.87,85.62,21,Rp450,1.43
2023-03-22,31950.0,1176,3,Wet,2,True,,,31950.0,32100.0,29400.0,0.0,126.9525,0.175253925,15294.0,26.21,13.86,86.91,22,Rp0,0.0
2023-03-23,31950.0,1177,3,Wet,3,False,,,31950.0,32100.0,29400.0,0.0,126.9525,0.175253925,15251.0,26.6,2.36,81.83,23,Rp0,0.0
2023-03-24,31950.0,1178,3,Wet,4,False,,,31950.0,32100.0,29400.0,0.0,126.9525,0.175253925,15047.0,26.92,6.72,85.73,24,Rp0,0.0
2023-03-27,31950.0,1181,3,Wet,0,False,,,,31500.0,,,126.9525,0.175253925,15148.0,26.65,5.19,81.51,27,,0.0
2023-03-28,31950.0,1182,3,Wet,1,False,,,31950.0,31950.0,,0.0,126.9525,0.175253925,15107.5,26.8,2.25,79.76,28,Rp0,0.0
2023-03-29,31950.0,1183,3,Wet,2,False,,,31950.0,31950.0,29400.0,0.0,126.9525,0.175253925,15061.0,26.42,10.92,84.26,29,Rp0,0.0
2023-03-30,31350.0,1184,3,Wet,3,False,,,31950.0,31950.0,29900.0,-600.0,126.9525,0.175253925,15031.5,26.78,6.26,80.03,30,-Rp600,-1.88
2023-03-31,31350.0,1185,3,Wet,4,False,,,31350.0,31950.0,30150.0,0.0,126.9525,0.175253925,15020.0,27.16,10.46,82.12,31,Rp0,0.0
2023-04-01,31350.0,1186,4,Dry,5,False,,,31350.0,,30150.0,0.0,127.3743,0.332250251,15020.0,26.54,10.29,84.76,1,Rp0,0.0
2023-04-02,31350.0,1187,4,Dry,6,False,31607.14285714286,,31350.0,,30150.0,0.0,127.3743,0.332250251,15020.0,26.18,12.62,87.45,2,Rp0,0.0
2023-04-03,31800.0,1188,4,Dry,0,False,31585.714285714286,,31350.0,31950.0,30150.0,450.0,127.3743,0.332250251,14988.0,26.53,3.48,85.49,3,,0.0
2023-04-04,31800.0,1189,4,Dry,1,False,31564.285714285714,,31800.0,31950.0,30150.0,0.0,127.3743,0.332250251,14915.0,26.11,29.29,86.73,4,Rp0,0.0
2023-04-05,31800.0,1190,4,Dry,2,False,31542.85714285714,,31800.0,31950.0,31400.0,0.0,127.3743,0.332250251,14958.0,25.96,11.72,84.06,5,Rp0,0.0
2023-04-06,31800.0,1191,4,Dry,3,False,31607.14285714286,,31800.0,31350.0,31400.0,0.0,127.3743,0.332250251,14956.0,26.63,3.71,79.26,6,Rp0,0.0
2023-04-10,31350.0,1195,4,Dry,0,True,,,,31800.0,31600.0,,127.3743,0.332250251,14906.0,27.22,2.0,82.99,10,,0.0
2023-04-11,31350.0,1196,4,Dry,1,False,,,31350.0,31800.0,31600.0,0.0,127.3743,0.332250251,14955.0,27.17,2.21,83.57,11,Rp0,0.0
2023-04-12,31350.0,1197,4,Dry,2,False,,,31350.0,31800.0,32100.0,0.0,127.3743,0.332250251,14913.0,27.54,0.98,81.28,12,Rp0,0.0
2023-04-13,31350.0,1198,4,Dry,3,False,,,31350.0,31800.0,32100.0,0.0,127.3743,0.332250251,14823.5,27.48,1.91,79.72,13,Rp0,0.0
2023-04-14,31350.0,1199,4,Dry,4,False,,,31350.0,,32100.0,0.0,127.3743,0.332250251,14720.0,27.02,6.82,82.89,14,Rp0,0.0
2023-04-15,31350.0,1200,4,Dry,5,False,,,31350.0,,32100.0,0.0,127.3743,0.332250251,14720.0,27.32,3.98,81.59,15,Rp0,0.0
2023-04-17,33350.0,1202,4,Dry,0,False,,,,31350.0,32100.0,,127.3743,0.332250251,14693.0,27.82,0.62,78.34,17,Rp2000,6.38
2023-04-18,33350.0,1203,4,Dry,1,False,,,33350.0,31350.0,,0.0,127.3743,0.332250251,14860.0,27.29,4.67,81.67,18,Rp0,0.0
2023-04-19,33350.0,1204,4,Dry,2,False,,,33350.0,31350.0,31500.0,0.0,127.3743,0.332250251,14890.0,28.0,1.1,74.83,19,Rp0,0.0
2023-04-20,33350.0,1205,4,Dry,3,False,,,33350.0,31350.0,31950.0,0.0,127.3743,0.332250251,15006.0,28.11,2.06,78.16,20,Rp0,0.0
2023-04-21,33350.0,1206,4,Dry,4,False,,,33350.0,31350.0,31950.0,0.0,127.3743,0.332250251,14946.0,28.07,1.71,77.33,21,Rp0,0.0
2023-04-24,33350.0,1209,4,Dry,0,False,,,,33350.0,,,127.3743,0.332250251,14838.0,27.81,1.34,80.75,24,,0.0
2023-04-25,33350.0,1210,4,Dry,1,False,,,33350.0,33350.0,,0.0,127.3743,0.332250251,14945.0,28.1,0.18,78.06,25,Rp0,0.0
2023-04-26,32750.0,1211,4,Dry,2,False,,,33350.0,33350.0,31950.0,-600.0,127.3743,0.332250251,14935.0,27.69,0.74,82.46,26,-Rp600,-1.8
2023-04-27,32750.0,1212,4,Dry,3,False,,,32750.0,33350.0,31950.0,0.0,127.3743,0.332250251,14841.5,27.84,1.31,82.32,27,Rp0,0.0
2023-04-28,33350.0,1213,4,Dry,4,False,,,32750.0,33350.0,31950.0,600.0,127.3743,0.332250251,14684.0,27.64,7.82,83.42,28,Rp600,1.83
2023-04-29,33350.0,1214,4,Dry,5,False,,,33350.0,,31350.0,0.0,127.3743,0.332250251,14684.0,27.8,9.84,81.64,29,Rp600,1.83
2023-04-30,33350.0,1215,4,Dry,6,False,33178.57142857143,,33350.0,,31350.0,0.0,127.3743,0.332250251,14684.0,27.35,12.05,80.31,30,Rp600,1.83
2023-05-01,33350.0,1216,5,Dry,0,True,33178.57142857143,,33350.0,33350.0,31350.0,0.0,127.4853,0.087144738,14663.0,26.98,5.81,82.23,1,Rp0,0.0
2023-05-02,32200.0,1217,5,Dry,1,False,33014.28571428572,,33350.0,33350.0,31350.0,-1150.0,127.4853,0.087144738,14671.5,28.06,3.11,78.86,2,-Rp1150,-3.45
2023-05-03,32200.0,1218,5,Dry,2,False,32935.71428571428,,32200.0,32750.0,31800.0,0.0,127.4853,0.087144738,14752.5,27.87,7.87,83.07,3,Rp0,0.0
2023-05-04,32450.0,1219,5,Dry,3,False,32892.857142857145,,32200.0,32750.0,31800.0,250.0,127.4853,0.087144738,14680.5,27.66,4.18,82.16,4,Rp250,0.78
2023-05-05,33200.0,1220,5,Dry,4,False,32871.42857142857,,32450.0,33350.0,31800.0,750.0,127.4853,0.087144738,14700.0,27.9,9.23,80.17,5,Rp750,2.31
2023-05-06,33200.0,1221,5,Dry,5,False,32850.0,,33200.0,33350.0,31800.0,0.0,127.4853,0.087144738,14700.0,28.0,12.88,80.9,6,Rp750,2.31
2023-05-07,33200.0,1222,5,Dry,6,False,32828.57142857143,,33200.0,33350.0,,0.0,127.4853,0.087144738,14700.0,28.01,4.66,79.31,7,Rp750,2.31
2023-05-08,33200.0,1223,5,Dry,0,False,32807.142857142855,,33200.0,33350.0,,0.0,127.4853,0.087144738,14668.0,27.88,5.66,80.66,8,,0.0
2023-05-09,33200.0,1224,5,Dry,1,False,32950.0,,33200.0,32200.0,,0.0,127.4853,0.087144738,14750.0,27.47,2.3,84.13,9,Rp0,0.0
2023-05-10,33200.0,1225,5,Dry,2,False,33092.857142857145,,33200.0,32200.0,31350.0,0.0,127.4853,0.087144738,14767.0,27.7,2.01,82.01,10,Rp0,0.0
2023-05-11,33200.0,1226,5,Dry,3,False,33200.0,,33200.0,32450.0,31350.0,0.0,127.4853,0.087144738,14691.0,28.47,2.56,78.64,11,Rp0,0.0
2023-05-12,33950.0,1227,5,Dry,4,False,33307.142857142855,,33200.0,33200.0,31350.0,750.0,127.4853,0.087144738,14770.5,28.39,1.83,80.97,12,Rp750,2.26
2023-05-13,33950.0,1228,5,Dry,5,False,33414.28571428572,,33950.0,33200.0,31350.0,0.0,127.4853,0.087144738,14770.5,28.12,1.71,80.45,13,Rp750,2.26
2023-05-14,33950.0,1229,5,Dry,6,False,33521.42857142857,,33950.0,33200.0,31350.0,0.0,127.4853,0.087144738,14770.5,28.12,3.75,81.38,14,Rp750,2.26
2023-05-15,34400.0,1230,5,Dry,0,False,33692.857142857145,,33950.0,33200.0,31350.0,450.0,127.4853,0.087144738,14743.0,28.21,4.92,81.49,15,Rp450,1.33
2023-05-16,34400.0,1231,5,Dry,1,False,33864.28571428572,,34400.0,33200.0,,0.0,127.4853,0.087144738,14795.0,27.28,21.4,84.82,16,Rp0,0.0
2023-05-17,34400.0,1232,5,Dry,2,False,34035.71428571428,,34400.0,33200.0,33350.0,0.0,127.4853,0.087144738,14885.0,27.31,7.72,82.59,17,Rp0,0.0
2023-05-18,34400.0,1233,5,Dry,3,False,34207.142857142855,,34400.0,33200.0,33350.0,0.0,127.4853,0.087144738,14876.5,26.85,9.16,81.54,18,Rp0,0.0
2023-05-19,34900.0,1234,5,Dry,4,False,34342.857142857145,,34400.0,33950.0,33350.0,500.0,127.4853,0.087144738,14916.0,27.07,4.83,80.81,19,Rp500,1.45
2023-05-22,34900.0,1237,5,Dry,0,False,,,,34400.0,,,127.4853,0.087144738,14918.0,27.83,4.69,80.78,22,Rp0,0.0
2023-05-23,34900.0,1238,5,Dry,1,False,,,34900.0,34400.0,,0.0,127.4853,0.087144738,14886.0,27.68,2.78,80.54,23,Rp0,0.0
2023-05-24,34900.0,1239,5,Dry,2,False,,,34900.0,34400.0,33350.0,0.0,127.4853,0.087144738,14895.0,27.81,1.85,80.1,24,Rp0,0.0
2023-05-25,34900.0,1240,5,Dry,3,False,,,34900.0,34400.0,33350.0,0.0,127.4853,0.087144738,14945.90039,27.41,13.89,82.27,25,Rp0,0.0
2023-05-26,35150.0,1241,5,Dry,4,False,,,34900.0,34900.0,32750.0,250.0,127.4853,0.087144738,14970.0,26.67,14.84,82.93,26,Rp250,0.72
2023-05-27,35150.0,1242,5,Dry,5,False,,,35150.0,,32750.0,0.0,127.4853,0.087144738,14970.0,27.43,3.71,80.6,27,Rp250,0.72
2023-05-28,35150.0,1243,5,Dry,6,False,35007.142857142855,,35150.0,,33350.0,0.0,127.4853,0.087144738,14970.0,27.53,1.99,83.61,28,Rp250,0.72
2023-05-29,35050.0,1244,5,Dry,0,False,35028.57142857143,,35150.0,34900.0,33350.0,-100.0,127.4853,0.087144738,14948.0,27.5,0.47,83.33,29,-Rp100,-0.28
2023-05-30,35050.0,1245,5,Dry,1,False,35050.0,,35050.0,34900.0,33350.0,0.0,127.4853,0.087144738,14960.0,27.57,1.08,84.8,30,Rp0,0.0
2023-05-31,35050.0,1246,5,Dry,2,False,35071.42857142857,,35050.0,34900.0,33350.0,0.0,127.4853,0.087144738,14979.0,28.02,0.91,82.03,31,Rp0,0.0
2023-06-01,35050.0,1247,6,Dry,3,True,35092.857142857145,,35050.0,34900.0,32200.0,0.0,127.6629,0.139310179,14984.0,27.92,0.47,83.36,1,Rp0,0.0
2023-06-02,35050.0,1248,6,Dry,4,False,35078.57142857143,,35050.0,35150.0,32200.0,0.0,127.6629,0.139310179,14907.0,27.89,0.29,81.44,2,Rp0,0.0
2023-06-03,35050.0,1249,6,Dry,5,False,35064.28571428572,,35050.0,35150.0,32450.0,0.0,127.6629,0.139310179,14907.0,28.16,0.45,80.51,3,Rp0,0.0
2023-06-04,35050.0,1250,6,Dry,6,False,35050.0,,35050.0,35150.0,33200.0,0.0,127.6629,0.139310179,14907.0,28.04,0.64,83.03,4,Rp0,0.0
2023-06-05,35050.0,1251,6,Dry,0,False,35050.0,,35050.0,35050.0,33200.0,0.0,127.6629,0.139310179,14983.0,27.96,6.67,81.17,5,Rp0,0.0
2023-06-06,35050.0,1252,6,Dry,1,True,35050.0,,35050.0,35050.0,33200.0,0.0,127.6629,0.139310179,14849.5,27.66,8.88,81.79,6,Rp0,0.0
2023-06-07,35650.0,1253,6,Dry,2,False,35135.71428571428,,35050.0,35050.0,33200.0,600.0,127.6629,0.139310179,14872.0,27.7,3.37,80.5,7,Rp600,1.71
2023-06-08,35650.0,1254,6,Dry,3,False,35221.42857142857,,35650.0,35050.0,33200.0,0.0,127.6629,0.139310179,14889.0,27.99,0.13,75.27,8,Rp0,0.0
2023-06-09,35900.0,1255,6,Dry,4,False,35342.857142857145,,35650.0,35050.0,33200.0,250.0,127.6629,0.139310179,14836.0,28.17,0.13,75.18,9,Rp250,0.7
2023-06-12,35900.0,1258,6,Dry,0,False,,,,35050.0,33950.0,,127.6629,0.139310179,14833.0,27.6,3.86,81.93,12,,0.0
2023-06-13,35900.0,1259,6,Dry,1,False,,,35900.0,35050.0,33950.0,0.0,127.6629,0.139310179,14871.5,26.78,7.92,80.37,13,Rp0,0.0
2023-06-14,36150.0,1260,6,Dry,2,False,,,35900.0,35650.0,34400.0,250.0,127.6629,0.139310179,14869.0,26.88,14.83,80.77,14,Rp250,0.7
2023-06-15,36150.0,1261,6,Dry,3,False,,,36150.0,35650.0,34400.0,0.0,127.6629,0.139310179,14909.0,27.23,9.92,78.47,15,Rp0,0.0
2023-06-16,36400.0,1262,6,Dry,4,False,,,36150.0,35900.0,34400.0,250.0,127.6629,0.139310179,14897.0,26.7,11.62,75.42,16,Rp250,0.69
2023-06-17,36400.0,1263,6,Dry,5,False,,,36400.0,,34400.0,0.0,127.6629,0.139310179,14897.0,26.62,6.91,80.73,17,Rp250,0.69
2023-06-19,38600.0,1265,6,Dry,0,False,,,,35900.0,,,127.6629,0.139310179,14928.0,26.84,15.09,79.63,19,Rp2200,6.04
2023-06-20,38600.0,1266,6,Dry,1,False,,,38600.0,35900.0,,0.0,127.6629,0.139310179,15008.0,26.54,16.14,80.26,20,Rp0,0.0
2023-06-21,38600.0,1267,6,Dry,2,False,,,38600.0,36150.0,34900.0,0.0,127.6629,0.139310179,15016.0,26.85,7.54,75.34,21,Rp0,0.0
2023-06-22,38600.0,1268,6,Dry,3,False,,,38600.0,36150.0,34900.0,0.0,127.6629,0.139310179,14943.0,27.19,1.97,76.2,22,Rp0,0.0
2023-06-23,38600.0,1269,6,Dry,4,False,,,38600.0,36400.0,34900.0,0.0,127.6629,0.139310179,14935.0,27.13,12.57,80.5,23,Rp0,0.0
2023-06-26,38600.0,1272,6,Dry,0,False,,,,38600.0,35150.0,,127.6629,0.139310179,14987.0,27.32,7.73,81.32,26,Rp0,0.0
2023-06-27,38600.0,1273,6,Dry,1,False,,,38600.0,38600.0,35150.0,0.0,127.6629,0.139310179,15039.0,27.4,0.45,82.0,27,Rp0,0.0
2023-06-28,38600.0,1274,6,Dry,2,False,,,38600.0,38600.0,35050.0,0.0,127.6629,0.139310179,14982.5,26.83,3.52,84.97,28,Rp0,0.0
2023-06-29,38600.0,1275,6,Dry,3,True,,,38600.0,38600.0,35050.0,0.0,127.6629,0.139310179,14981.0,26.98,2.89,81.78,29,Rp0,0.0
2023-06-30,38600.0,1276,6,Dry,4,False,,,38600.0,38600.0,35050.0,0.0,127.6629,0.139310179,15064.0,27.28,0.63,81.99,30,Rp0,0.0
2023-07-01,38600.0,1277,7,Dry,5,False,,,38600.0,,35050.0,0.0,127.9294,0.208752895,15064.0,27.32,1.42,82.2,1,Rp0,0.0
2023-07-02,38600.0,1278,7,Dry,6,False,38600.0,,38600.0,,35050.0,0.0,127.9294,0.208752895,15064.0,27.05,3.2,83.39,2,Rp0,0.0
2023-07-03,38600.0,1279,7,Dry,0,False,38600.0,,38600.0,38600.0,35050.0,0.0,127.9294,0.208752895,14986.0,27.22,6.22,83.52,3,Rp0,0.0
2023-07-04,38600.0,1280,7,Dry,1,False,38600.0,,38600.0,38600.0,35050.0,0.0,127.9294,0.208752895,15056.0,27.73,3.37,75.85,4,Rp0,0.0
2023-07-05,38600.0,1281,7,Dry,2,False,38600.0,,38600.0,38600.0,35050.0,0.0,127.9294,0.208752895,15010.0,27.04,14.08,82.24,5,Rp0,0.0
2023-07-06,38600.0,1282,7,Dry,3,False,38600.0,,38600.0,38600.0,35050.0,0.0,127.9294,0.208752895,15077.0,26.97,5.35,84.77,6,Rp0,0.0
2023-07-07,38600.0,1283,7,Dry,4,False,38600.0,,38600.0,38600.0,35650.0,0.0,127.9294,0.208752895,15189.2998,26.88,4.23,83.47,7,Rp0,0.0
2023-07-08,38600.0,1284,7,Dry,5,False,38600.0,,38600.0,38600.0,35650.0,0.0,127.9294,0.208752895,15189.2998,27.17,5.02,79.58,8,Rp0,0.0
2023-07-09,38600.0,1285,7,Dry,6,False,38600.0,,38600.0,38600.0,35900.0,0.0,127.9294,0.208752895,15189.2998,26.51,4.43,82.41,9,Rp0,0.0
2023-07-10,38600.0,1286,7,Dry,0,False,38600.0,,38600.0,38600.0,,0.0,127.9294,0.208752895,15128.0,26.53,25.41,86.09,10,Rp0,0.0
2023-07-11,39600.0,1287,7,Dry,1,False,38742.857142857145,,38600.0,38600.0,,1000.0,127.9294,0.208752895,15216.0,27.05,13.23,85.23,11,Rp1000,2.59
2023-07-12,39600.0,1288,7,Dry,2,False,38885.71428571428,,39600.0,38600.0,35900.0,0.0,127.9294,0.208752895,15156.7998,27.33,2.5,83.63,12,Rp0,0.0
2023-07-13,39600.0,1289,7,Dry,3,False,39028.57142857143,,39600.0,38600.0,35900.0,0.0,127.9294,0.208752895,14928.0,26.87,5.71,82.21,13,Rp0,0.0
2023-07-14,39600.0,1290,7,Dry,4,False,39171.42857142857,,39600.0,38600.0,36150.0,0.0,127.9294,0.208752895,14954.0,26.91,5.2,82.54,14,Rp0,0.0
2023-07-17,39600.0,1293,7,Dry,0,False,,,,38600.0,36400.0,,127.9294,0.208752895,14951.0,26.44,4.42,78.2,17,Rp0,0.0
2023-07-18,39200.0,1294,7,Dry,1,False,,,39600.0,39600.0,,-400.0,127.9294,0.208752895,14982.5,26.9,6.72,78.65,18,-Rp400,-1.01
2023-07-19,39200.0,1295,7,Dry,2,True,,,39200.0,39600.0,38600.0,0.0,127.9294,0.208752895,14986.0,27.19,2.69,82.09,19,Rp0,0.0
2023-07-20,39200.0,1296,7,Dry,3,False,,,39200.0,39600.0,38600.0,0.0,127.9294,0.208752895,14992.0,27.49,1.71,81.88,20,Rp0,0.0
2023-07-21,39200.0,1297,7,Dry,4,False,,,39200.0,39600.0,38600.0,0.0,127.9294,0.208752895,15051.5,27.27,1.51,83.88,21,Rp0,0.0
2023-07-22,39200.0,1298,7,Dry,5,False,,,39200.0,,38600.0,0.0,127.9294,0.208752895,15051.5,27.25,1.43,82.29,22,Rp0,0.0
2023-07-23,39200.0,1299,7,Dry,6,False,39257.142857142855,,39200.0,,38600.0,0.0,127.9294,0.208752895,15051.5,27.13,1.15,81.19,23,Rp0,0.0
2023-07-24,38400.0,1300,7,Dry,0,False,39085.71428571428,,39200.0,39600.0,,-800.0,127.9294,0.208752895,15018.0,26.89,0.41,82.16,24,-Rp800,-2.04
2023-07-25,36650.0,1301,7,Dry,1,False,38721.42857142857,,38400.0,39200.0,,-1750.0,127.9294,0.208752895,15021.5,26.8,0.28,83.78,25,-Rp1750,-4.56
2023-07-26,36650.0,1302,7,Dry,2,False,38357.142857142855,,36650.0,39200.0,38600.0,0.0,127.9294,0.208752895,15032.0,27.06,0.08,82.51,26,Rp0,0.0
2023-07-27,36650.0,1303,7,Dry,3,False,37992.857142857145,,36650.0,39200.0,38600.0,0.0,127.9294,0.208752895,15007.0,26.85,0.12,84.34,27,Rp0,0.0
2023-07-28,36650.0,1304,7,Dry,4,False,37628.57142857143,,36650.0,39200.0,38600.0,0.0,127.9294,0.208752895,15095.0,26.87,0.12,85.42,28,Rp0,0.0
2023-07-29,36650.0,1305,7,Dry,5,False,37264.28571428572,,36650.0,39200.0,38600.0,0.0,127.9294,0.208752895,15095.0,27.11,0.06,83.6,29,Rp0,0.0
2023-07-30,36650.0,1306,7,Dry,6,False,36900.0,,36650.0,39200.0,38600.0,0.0,127.9294,0.208752895,15095.0,26.92,0.05,82.38,30,Rp0,0.0
2023-07-31,34800.0,1307,7,Dry,0,False,36385.71428571428,,36650.0,38400.0,38600.0,-1850.0,127.9294,0.208752895,15088.0,27.23,0.15,83.92,31,-Rp1850,-5.05
2023-08-01,34800.0,1308,8,Dry,1,False,36121.42857142857,,34800.0,36650.0,38600.0,0.0,127.9072,-0.017353321,15104.0,27.08,2.33,86.24,1,Rp0,0.0
